type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2017-06-01 18:47:59.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123271?seid=2585544. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123271	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=6.4 g; forearm length=37.0 mm; reproductive data=testes scrotal	http://arctos.database.museum/guid/UAM:Mamm:123271?seid=2585544	123271		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male						tissue (frozen)						AF=79779; original identifier=AK0920	captured at 20:55, orange mites	http://arctos.database.museum/guid/UAM:Mamm:123271					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: student					2014-09-01		244	244	2014	09	01	2014-09-01		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond	Skagway; Pullen Pond									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		student				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.4	0		male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123272?seid=2585545. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123272	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=7.1 g; forearm length=36.1 mm	http://arctos.database.museum/guid/UAM:Mamm:123272?seid=2585545	123272		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male						tissue (frozen)						AF=79780; original identifier=AK 0921	Captured @ 2110. Male, scrotal	http://arctos.database.museum/guid/UAM:Mamm:123272					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.1	0		male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123273?seid=2585546. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123273	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=7.5 g; forearm length=40.2 mm; age class=juvenile	http://arctos.database.museum/guid/UAM:Mamm:123273?seid=2585546	123273		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male	juvenile					tissue (frozen)						AF=79781; original identifier=AK0922	Captured @2110 banded on left arm	http://arctos.database.museum/guid/UAM:Mamm:123273					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.5	0	juvenile	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123274?seid=2585547. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123274	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=6.2 g; forearm length=35.6 mm	http://arctos.database.museum/guid/UAM:Mamm:123274?seid=2585547	123274		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male						tissue (frozen)						AF=79782; original identifier=AK0923	Captured @ 2110	http://arctos.database.museum/guid/UAM:Mamm:123274					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.2	0		male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123276?seid=2585549. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123276	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.3 g; forearm length=37.3 mm	http://arctos.database.museum/guid/UAM:Mamm:123276?seid=2585549	123276		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	female	adult					tissue (frozen)						AF=79784; original identifier=AK0925	Non-reproductive adult. orange ear mites; white mites. captured @ 2200	http://arctos.database.museum/guid/UAM:Mamm:123276					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.3	0		female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123277?seid=2585550. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123277	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=7.4 g; forearm length=37.5 mm	http://arctos.database.museum/guid/UAM:Mamm:123277?seid=2585550	123277		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male						tissue (frozen)						AF=79785; original identifier=AK0926	Bat bugs. captured @ 2200	http://arctos.database.museum/guid/UAM:Mamm:123277					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.4	0		male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:48:00.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123279?seid=2585552. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123279	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=8 g; forearm length=37.9 mm; age class=juvenile	http://arctos.database.museum/guid/UAM:Mamm:123279?seid=2585552	123279		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male	juvenile					tissue (frozen)						AF=79787; original identifier=AK0928	captured @ 2225	http://arctos.database.museum/guid/UAM:Mamm:123279					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-01; method: field					2014-09-01		244	244	2014	09	01	1 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Pullen Pond, Alaska, USA	Skagway; Pullen Pond, Alaska, USA									Jonathan L. Fiely		59.452	-135.31702	World Geodetic System 1984			59.452/-135.31702			decimal degrees				Jonathan L. Fiely	2014-09-01	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-01		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						8	0	juvenile	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2015-01-15 00:13:47.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123282?seid=2585555. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123282	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=4.4 g; forearm length=33 mm; age class=juvenile	http://arctos.database.museum/guid/UAM:Mamm:123282?seid=2585555	123282		Collector(s): Jonathan L. Fiely, Mallory St. Pierre; Preparator(s): Jonathan L. Fiely	1	male	juvenile					tissue (frozen)						AF=79790	Did not band. bat bugs. healed tear on left wing	http://arctos.database.museum/guid/UAM:Mamm:123282					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-03; method: field					2014-09-03		246	246	2014	09	03	3 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Skagway; Nelson Slough, Alaska, USA	Skagway; Nelson Slough, Alaska, USA									Jonathan L. Fiely		59.50357	-135.35859	World Geodetic System 1984			59.50357/-135.35859			decimal degrees				Jonathan L. Fiely	2014-09-03	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-03		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						4.4	0	juvenile	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:47:44.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123284?seid=2585557. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123284	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=5.1 g; forearm length=35.9 mm; age class=juvenile	http://arctos.database.museum/guid/UAM:Mamm:123284?seid=2585557	123284		Collector(s): Jonathan L. Fiely; Preparator(s): Jonathan L. Fiely, Charlotte Henson	1	male	juvenile					tissue (frozen)						AF=79792; original identifier=AK0932	hct 1	http://arctos.database.museum/guid/UAM:Mamm:123284					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-08; method: field					2014-09-08		251	251	2014	09	08	8 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Pullen Pond, Skagway, AK, USA	Pullen Pond, Skagway, AK, USA									Jonathan L. Fiely		59.45198	-135.31701	World Geodetic System 1984			59.45198/-135.31701			decimal degrees				Jonathan L. Fiely	2014-09-08	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-08		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						5.1	0	juvenile	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:47:44.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123285?seid=2585558. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123285	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=female ; weight=6.5 g; forearm length=35.7 mm; age class=adult	http://arctos.database.museum/guid/UAM:Mamm:123285?seid=2585558	123285		Collector(s): Jonathan L. Fiely; Preparator(s): Jonathan L. Fiely, Charlotte Henson	1	female	adult					tissue (frozen)						AF=79793; original identifier=AK0933	Orange mites on L ear.	http://arctos.database.museum/guid/UAM:Mamm:123285					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-08; method: field					2014-09-08		251	251	2014	09	08	8 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Pullen Pond, Skagway, AK, USA	Pullen Pond, Skagway, AK, USA									Jonathan L. Fiely		59.45198	-135.31701	World Geodetic System 1984			59.45198/-135.31701			decimal degrees				Jonathan L. Fiely	2014-09-08	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-08		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						6.5	0	adult	female		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:47:45.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123287?seid=2585560. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123287	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=4.4 g; forearm length=34.3 mm; age class=juvenile	http://arctos.database.museum/guid/UAM:Mamm:123287?seid=2585560	123287		Collector(s): Jonathan L. Fiely; Preparator(s): Jonathan L. Fiely, Charlotte Henson	1	male	juvenile					tissue (frozen)						AF=79794	Male, abdominal. No band; too small	http://arctos.database.museum/guid/UAM:Mamm:123287					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-08; method: field					2014-09-08		251	251	2014	09	08	8 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Pullen Pond, Skagway, AK, USA	Pullen Pond, Skagway, AK, USA									Jonathan L. Fiely		59.45198	-135.31707	World Geodetic System 1984			59.45198/-135.31707			decimal degrees				Jonathan L. Fiely	2014-09-08	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-08		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						4.4	0	juvenile	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
PhysicalObject	2017-06-01 18:47:45.0	http://creativecommons.org/licenses/by-nc-sa/3.0		http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:123288?seid=2585561. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	http://arctos.database.museum/guid/UAM:Mamm:123288	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; weight=7.2 g; forearm length=35.5 mm; age class=adult	http://arctos.database.museum/guid/UAM:Mamm:123288?seid=2585561	123288		Collector(s): Jonathan L. Fiely; Preparator(s): Jonathan L. Fiely, Charlotte Henson	1	male	adult					tissue (frozen)						AF=79796; original identifier=AK0935	Male, scrotal.	http://arctos.database.museum/guid/UAM:Mamm:123288					<i>Myotis lucifugus</i> (accepted ID) identified by Jonathan L. Fiely on 2014-09-08; method: field					2014-09-08		251	251	2014	09	08	8 Sept 2014		mist net						North America, United States, Alaska, Skagway Quad	North America				United States		Alaska			Pullen Pond, Skagway, AK, USA	Pullen Pond, Skagway, AK, USA									Jonathan L. Fiely		59.45198	-135.31701	World Geodetic System 1984			59.45198/-135.31701			decimal degrees				Jonathan L. Fiely	2014-09-08	not recorded	GPS	unverified																					A		Jonathan L. Fiely	2014-09-08		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN						7.2	0	adult	male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2016-06-24)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	0
